Name	|	Abilities	|	Evolutions	|	Habitats	|	Move List
frosmoth	|	"['basic ability 1: shield dust', 'basic ability 2: ice shield', 'adv ability 1: ice scales', 'adv ability 2: permafrost', 'high ability: frostbite']"	|	"['1 - snom', '2 - frosmoth minimum 20']"	|	"['taiga', 'tundra']"	|	"['evo icy wind - ice', '4 stun spore - grass', '8 infestation - bug', '1 2 mist - ice', '16 defog - flying', '20 feather dance - flying', '24 aurora beam - ice', '28 hail - ice', '32 bug', 'buzz - bug', '36 aurora veil - ice', '40 blizzard - ice', '44 tailwind - flying', '48 wide guard - rock', '52 quiver dance - bug']"
stonjourner	|	"['basic ability 1: power spot', 'adv ability 1 : sturdy', 'adv ability 2 : inner focus', 'adv ability 3 : thrust', 'high ability: magic guard']"	|	['1 - stonjourner']	|	"['grassland', 'mountain']"	|	"['1 rock', 'throw - rock', '1 block - normal', '6 rock', 'polish - rock', '1 2 rock', 'tomb - rock', '1 8 gravity - psychic', '24 stomp - normal', '30 stealth rock', '- rock', '36 rock', 'slide - rock', '42 body slam - normal', '48 wide guard - rock', '54 heavy slam - steel', '60 stone edge - rock', '66 mega kick - normal'']"
eiscue ice face	|	"['basic ability 1: ice face', 'adv ability 1 : snow cloak', 'adv ability 2 : dry skin', 'adv ability 3 : ice body', 'high ability: snow warning']"	|	['1 - eiscue']	|	['arctic']	|	"['1 powder snow - ice', '1 tackle - normal', '6 mist - ice', '1 2 weather ball - normal', '1 8 icy wind - ice', '24 headbutt - normal', '30 amnesia - psychic', '36 freeze - dry - ice', '42 hail - ice', '48 aurora veil - ice', '54 surf - water', '60 blizzard - ice']"
eiscue noice face	|	"['basic ability 1: ice face', 'adv ability 1 : snow cloak', 'adv ability 2 : dry skin', 'adv ability 3 : ice body', 'high ability: snow warning']"	|	['1 - eiscue']	|	['arctic']	|	"['1 powder snow - ice', '1 tackle - normal', '6 mist - ice', '12 weather ball - normal', '18 icy wind - ice', '24 headbutt - normal', '30 amnesia - psychic', '36 freeze - dry - ice', '42 hail - ice', '48 aurora veil - ice', '54 surf - water', '60 blizzard - ice']"
indeedee male	|	"['basic ability 1: inner focus', 'basic ability 2: synchronize', 'adv ability 1: helper', 'adv ability 2: bodyguard', 'high ability: psychic surge']"	|	['1 - indeedee']	|	"['forest', 'urban']"	|	"['1 stored power - psychic', '1 play nice - normal', '5 encore - normal', '10 disarming voice - fairy', '1 5 psybeam - psychic', '20 helping hand - normal', '25 after you - normal', '30 aromatherapy - grass', '35 psychic', '- psychic', '40 calm mind - psychic', '45 power split - psychic', '50 psychic', 'terrain - psychic', '55 last resort - normal']"
indeedee female	|	"['basic ability 1: own tempo', 'basic ability 2: synchronize', 'adv ability 1: helper', 'adv ability 2: friend guard', 'high ability: psychic surge']"	|	['1 - indeedee']	|	"['forest', 'urban']"	|	"['1 stored power - psychic', '1 play nice - normal', '5 baton pass - normal', '10 disarming voice - fairy', '15 psybeam - psychic', '20 helping hand - normal', '25 follow me - normal', '30 aromatherapy - grass', '35 psychic', '- psychic', '40 calm mind - psychic', '45 guard split - psychic', '50 psychic', 'terrain - psychic', '55 healing wish - psychic']"
morpeko	|	"['basic ability 1: hunger switch', 'adv ability 1 : static', 'adv ability 2 : cruelty', 'adv ability 3 : gluttony', 'high ability: aura storm']"	|	['1 - morpeko']	|	['forest']	|	"['1 thunder shock - electric', '1 tail whip - normal', '5 leer - normal', '1 0 power trip - dark', '1 5 quick attack - normal', '20 flatter - dark', '25 bite - dark', '30 spark - electric', '35 torment - dar k 40 agility - psychic', '45 bullet seed - grass', '50 crunch - dark', '55 aura wheel - electric', '60 thrash - normal']"
cufant	|	"['basic ability 1: guts', 'basic ability 2: battle armor', 'adv ability 1: heavy metal', 'adv ability 2: sheer force', 'high ability: heatproof']"	|	"['1 - cufant', '2 - copperajah minimum 30']"	|	"['grassland', 'mountain']"	|	"['1 tackle - normal', '1 growl - normal', '5 rollout - rock', '1 0 rock', 'smash - fighting', '15 bulldoze - ground', '20 stomp - normal', '25 iron defense - steel', '30 dig - ground', '35 strength - normal', '40 iron head - steel', '45 play rough - fairy', '50 high horsepower - ground', '55 superpower - fighting']"
copperajah	|	"['basic ability 1: guts', 'basic ability 2: battle armor', 'adv ability 1: heavy metal', 'adv ability 2: sheer force', 'high ability: heatproof']"	|	"['1 - cufant', '2 - copperajah minimum 30']"	|	"['grassland', 'mountain']"	|	"['evo heavy slam - steel', '5 rollout - rock', '10 rock', 'smash - fighting', '15 bulldoze - ground', '20 stomp - normal', '25 iron d efense - steel', '30 dig - ground', '3 7 strength - normal', '4 4 iron head - steel', '51 play rough - fairy', '5 8 high horsepower - ground', '6 5 superpower - fighting']"
dracozolt	|	"['basic ability 1: klutz', 'basic ability 2: volt absorb', 'adv ability 1: sand rush', 'adv ability 2: hustle', 'high ability: moody']"	|	['1 - dracozolt']	|	"['forest', 'grassland']"	|	"['1 tackle - normal', '1 thunder shock - electric', '7 charge - electric', '1 4 aerial ace - flying', '2 1 ancient power - rock', '28 pluck - flying', '35 dragon', 'tail - dragon', '42 stomp - normal', '49 slam - normal', '5 6 discharge - electric', '63 bolt beak - electric', '70 dragon', 'pulse - dragon', '77 dragon', 'rush - dragon']"
arctozolt	|	"['basic ability 1: klutz', 'basic ability 2: volt absorb', 'adv ability 1: slush rush', 'adv ability 2: static', 'high ability: moody']"	|	['1 - arctozolt']	|	['tundra']	|	"['1 powder snow - ice', '1 thunder shock - electric', '7 charge - electric', '14 echoed voice - normal', '21 ancient power - rock', '28 pluck - flying', '35 avalanche - ice', '42 freeze - dry - ice', '49 slam - normal', '56 discharge - electric', '63 bolt beak - electric', '70 icicle crash - ice', '77 blizzard - ice'']"
dracovish	|	"['basic ability 1: klutz', 'basic ability 2: water absorb', 'adv ability 1: sand rush', 'adv ability 2: strong jaw', 'high ability: moody']"	|	['1 - dracovish']	|	"['forest', 'grassland']"	|	"['1 tackle - normal', '1 water', 'gun - water', '7 protect - normal', '14 brutal swing - dark', '21 ancient power - rock', '28 bite - dark', '35 dragon', 'breath - dragon', '42 stomp - normal', '49 super fang - normal', '56 crun ch - dark', '63 fishious rend - water', '70 dragon', 'pulse - dragon', '77 dragon', 'rush - dragon']"
arctovish	|	"['basic ability 1: klutz', 'basic ability 2: water absorb', 'adv ability 1: slush rush', 'adv ability 2: ice body', 'high ability: moody']"	|	['1 - arctovish']	|	"['forest', 'grassland']"	|	"['1 powder snow - ice', '1 water', 'gun - water', '7 protect - normal', '14 icy wind - ice', '21 ancient power - rock', '28 bite - dark', '35 aurora veil - ice', '42 freeze - dry - ice', '49 super fang - normal', '56 crunch - dark', '63 fishious rend - water', '70 icicle crash - ice', '77 blizzard - ice']"
duraludon	|	"['basic ability 1: light metal or heavy metal', 'adv ability 1 : confidence', 'adv ability 2 : stalwart', 'adv ability 3 : battle armor', 'high ability: clear body']"	|	['1 - duraludon']	|	['mountain']	|	"['1 metal claw - steel', '1 leer - normal', '6 rock', 'smash - fighting', '1 2 hone claws - dark', '1 8 metal sound - steel', '24 breaking swipe - dragon', '30 dragon', 'tail - dragon', '36 iron defense - steel', '42 laser focus - normal', '48 dragon', 'claw - dragon', '54 flash cannon - steel', '60 metal burst - steel', '66 hyper beam - normal']"
dreepy	|	"['basic ability 1: cursed body', 'basic ability 2: rattled', 'adv ability 1: infiltrator', 'adv ability 2: clear body', 'high ability: pack hunt']"	|	"['1 - dreepy', '2 - drakl oak minimum 20', '3 - dragapult minimum 40']"	|	"['forest', 'mountain', 'ocean']"	|	"['1 astonish - ghost', '1 infestation - bug', '1 quick attack - normal', '1 bite - dark']"
drakloak	|	"['basic ability 1: cursed body', 'basic ability 2: friend guard', 'adv ability 1: infiltrator', 'adv ability 2: clear body', 'high ability: fade away']"	|	"['1 - dreepy', '2 - drakloak minimum 20', '3 - dragapult minimum 40']"	|	"['forest', 'mountain', 'ocean']"	|	"['evo dragon', 'pulse - dragon', '6 lock-on - normal', '12 assurance - dark', '18 hex - ghost', '24 agility - psychic', '30 double-hit - normal', '36 u-turn - bug', '42 dragon', 'dance - dragon', '48 phantom force - ghost', '54 take down - normal', '60 dragon', 'rush - dragon', '66 double-edge - normal', '72 last resort - normal']"
dragapult	|	"['basic ability 1: cursed body', 'basic ability 2: friend guard', 'adv ability 1: infiltrator', 'adv ability 2: clear body', 'high ability: missile launch']"	|	"['1 - dreepy', '2 - drakloak minimum 20', '3 - dragapult minimum 40']"	|	"['forest', 'mountain', 'ocean']"	|	"['evo dragon', 'darts - dragon', '6 lock - on - normal', '12 assurance - dark', '18 hex - ghost', '24 agility - ps ychic 30 double - hit - normal', '36 u - turn - bug', '42 dragon', 'dance - dragon', '48 phantom force - ghost', '54 take down - normal', '6 3 dragon', 'rush - dragon', '70 double - edge - normal', '7 8 last resort - normal']"
meowth galar	|	"['basic ability 1: pickup', 'basic ability 2: limber', 'adv ability 1: tough claws', 'adv ability 2: unnerve', 'high ability: defiant']"	|	"['1 - meowth (g)', '2 - perrserker minimum 20']"	|	"['forest', 'grassland']"	|	"['1 growl - normal', '1 fake out - normal', '4 hone claws - dark', '8 scratch - normal', '12 pay day - normal', '1 6 metal claw - steel', '20 taunt - dark', '24 swagger - normal', '29 fury swipes - normal', '32 screech - normal', '36 slash - normal', '40 metal sound - steel', '44 thrash - normal']"
perrserker	|	"['basic ability 1 : battle armor', 'basic ability 2: limber', 'adv ability 1 : tough claws', 'adv ability 2 : type aura (steel)', 'high ability: defiant']"	|	"['1 - meowth (g)', '2 - perrserker minimum', '2 0']"	|	"['forest', 'grassland']"	|	"['evo iron head - steel', '4 hone claws - dark', '8 scratch - normal', '1 2 pay day - normal', '16 metal claw - steel', '2 0 taunt - dark', '2 4 swagger - normal', '31 fury swipes - normal', '3 6 screech - normal', '42 slash - normal', '4 8 metal sound - steel', '54 thrash - normal']"
ponyta galar	|	"['basic ability 1 : pastel veil', 'basic ability 2: run away', 'adv ability 1 : anticipation', 'adv ability 2 : healer', 'high ability: blessed touch']"	|	"['1 - ponyta (g)', '2 - rapidash (g) minimum 30']"	|	['forest']	|	"['1 tackle - normal', '1 growl - normal', '5 tail whip - normal', '10 confusion - psychic', '1 5 fairy', 'wind - fairy', '20 agility - psychic', '2 5 psybeam - psychic', '30 stomp - normal', '35 heal pulse - psychic', '40 take down - normal', '45 dazzling gleam - fairy', '50 psychic', '- psychic', '5 5 healing wish - psychic']"
rapidash galar	|	"['basic ability 1 : pastel veil', 'basic ability 2: run away', 'adv ability 1 : anticipation', 'adv ability 2 : healer', 'high ability: blessed touch']"	|	"['1 - ponyta (g)', '2 - rapidash (g) minimum 30']"	|	['forest']	|	"['evo psycho cut - psychic', '5 tail whip - normal', '10 confusion - psychic', '15 fairy', 'wind - fairy', '20 agility - psychic', '2 5 psybeam - psychic', '30 stomp - normal', '35 heal pulse - psychic', '4 3 take down - normal', '4 9 dazzling gleam - fairy', '5 6 psychic', '- psychic', '63 healing wish - psychic']"
farfetch’d galar	|	"['basic ability 1 : scrappy', 'basic ability 2: steadfast', 'adv ability 1 : defiant', 'adv ability 2 : super luck', 'high ability: thrust']"	|	"[""1 - farfetch'd (g)"", ""2 - sirfetch'd minimum 25""]"	|	['grassland']	|	"['1 peck - flying', '1 sand attack - ground', '5 leer - normal', '10 fury cutter - bug', '15 rock', 'smash - fighting', '20 brutal swing - dark', '25 detect - fighting', '30 knock off - dark', '35 defog - flying', '40 brick break - fighting', '45 swords dance - normal', '50 slam - normal', '55 leaf blade - grass', '60 final gambit - fighting', '65 brave bird - flying']"
sirfetch’d	|	"['basic ability 1 : scrappy', 'basic ability 2: steadfast', 'adv ability 1 : lancer', 'adv ability 2 : super luck', 'high ability: parry']"	|	"[""1 - farfetch'd (g)"", ""2 - sirfetch'd minimum 25""]"	|	['grassland']	|	"['evo iron defense - steel', '5 leer - normal', '10 fury cutter - bug', '15 rock', 'smash - fighting', '20 brutal swing - dark', '25 detect - fighting', '30 knock off - dark', '35 defog - flying', '40 brick break - fighting', '45 swords dance - normal', '50 slam - normal', '55 leaf blade - grass', '60 final gambit - fighting', '65 brave bird - flying', '70 meteor assault - fighting']"
weezing galar	|	"['basic ability 1 : levitate', 'adv ability 1: sticky smoke', 'adv ability 2 : aftermath', 'adv ability 3 : misty surge', 'high ability: neutralizing gas']"	|	"['1 - koffing', '2 - weezing (g) minimum 30']"	|	"['forest', 'urban']"	|	"['evo double hit - normal', '4 fairy', 'wind - fairy', '8 aromatic mist - fairy', '1 2 clear smog - poison', '16 assurance - dark', '20 sludge - poison', '2 4 aromatherapy - grass', '2 8 self - destruct - normal', '3 2 sludge bomb - poison', '38 toxic - poison', '44 belch - poison', '5 0 explosion - normal', '5 6 memento - dark', '62 destiny bond - ghost', '68 misty terrain - fairy']"
mr. mime galar	|	"['basic ability 1 : vital spirit', 'basic ability 2: filter', 'adv ability 1 : ice body', 'adv ability 2 : ice shield', 'high ability: screen cleaner']"	|	"['1 - mime jr.', '2 - mr. mime (g) minimum 20', '3 - mr. rime minimum 30']"	|	['tundra']	|	"['4 baton pass - normal', '8 ice', 'shard - ice', '1 2 confusion - psychic', '1 6 ally switch - psychic', '20 icy wind - ice', '2 4 double kick - fighting', '2 8 psybeam - psychic', '32 hypnosis - psychic', '3 6 mirror coat - psychic', '40 sucker punch - dark', '44 freeze - dry - ice', '48 psychic', '- psychic', '52 teeter dance - normal']"
"mr. 
rime"	|	"['basic ability 1 : vital spirit', 'basic ability 2: filter', 'adv ability 1 : ice body', 'adv ability 2 : ice shield', 'high ability: screen cleaner']"	|	"['1 - mime jr.', '2 - mr. mime (g) minimum 20', '3 - mr. rime minimum 30']"	|	['tundra']	|	"['4 baton pass - normal', '8 ice', 'shard - ice', '12 confusion - psychic', '16 ally switch - psychic', '20 icy wind - ice', '24 double kick - fighting', '2 8 psybeam - psychic', '32 hypnosis - psychic', '36 mirror coat - psychic', '40 sucker punch - dark', '44 freeze - dry - ice', '48 psychic', '- psych ic 52 teeter dance - normal']"
corsola galar	|	"['basic ability 1: weak armor', 'basic ability 2: cursed body', 'adv ability 1: spiteful intervention', 'adv ability 2: omen', 'high ability: perish body']"	|	"['1 - corsola (g)', '2 - cursola minimum 30']"	|	['ocean']	|	"['1 tackle - normal', '1 harden - normal', '5 astonish - ghost', '10 disable - normal', '1 5 spite - ghost', '20 ancient power - rock', '25 hex - ghost', '3 0 curse - ghost', '35 strength sap - grass', '40 power gem - rock', '45 night shade - ghost', '50 grudge - ghost', '5 5 mirror coat - psychic']"
cursola	|	"['basic ability 1 : weak armor', 'basic ability 2: cursed body', 'adv ability 1 : spiteful intervention', 'adv ability 2 : omen', 'high ability: perish body']"	|	"['1 - corsola (g)', '2 - cursola minimum 30']"	|	['ocean']	|	"['5 astonish - ghost', '10 disable - normal', '15 spite - ghost', '20 ancient power - rock', '25 hex - ghost', '30 curse - ghost', '35 strength sap - grass', '40 power gem - rock', '45 night shade - ghost', '50 grudge - ghost', '55 mirror coat - psychic']"
zigzagoon galar	|	"['basic ability 1 : pickup', 'basic ability 2 : gluttony', 'adv ability 1 : quick feet', 'adv ability 2 : sprint', 'high ability: tough claws']"	|	"['1 - zigzagoon (g)', '2 - linoone (g) minimum 15', '3 - obstagoon minimum 30']"	|	"['forest', 'grassland']"	|	"['1 tackle - normal', '1 leer - normal', '3 sand attack - ground', '6 lick - ghost', '9 snarl - dark', '1 2 headbutt - normal', '1 5 baby - doll eyes - fairy', '1 8 pin missile - bug', '2 1 rest - psychic', '24 take down - normal', '27 scary face - normal', '30 counter - fighting', '33 taunt - dark', '36 double - edge - normal']"
linoone galar	|	"['basic ability 1 : pickup', 'basic ability 2: gluttony', 'adv ability 1 : quick feet', 'adv ability 2 : sprint', 'high ability: tough claws']"	|	"['1 - zigzagoon (g)', '2 - linoone (g) minimum 15', '3 - obstagoon minimum 30']"	|	"['forest', 'grassland']"	|	"['evo night slash - dark', '3 sand attack - ground', '6 lick - ghost', '9 snarl - dark', '12 headbutt - normal', '15 hone claws - dark', '18 fury swipes - normal', '23 rest - psychic', '2 8 take down - normal', '33 scary face - normal', '38 counter - fighting', '43 taunt - dark', '48 double - edge - normal']"
obstagoon	|	"['basic ability 1: reckless', 'basic ability 2: guts', 'adv ability 1: defiant', 'adv ability 2: sprint', 'high ability: tough claws']"	|	"['1 - zigzagoon (g)', '2 - linoone (g) minimum 15', '3 - obstagoon minimum 30']"	|	"['forest', 'grassland']"	|	"['evo obstruct - dark', '3 sand attack - ground', '6 lick - ghost', '9 snarl - dark', '12 headbutt - normal', '15 hone claws - dark', '18 fury swipes - normal', '23 rest - psychic', '2 8 take down - normal', '35 scary face - normal', '42 counter - fighting', '49 taunt - dark', '56 double - edge - normal']"
